"","subject_ids","user_name","classification_id","workflow_version","task_index","task","task_label","value","total_submissions","submission_index","choice","how_many","young","behavior_EATING","behavior_INTERACTING","behavior_MOVING","behavior_RESTING","behavior_STANDING","empty"
"480",10477165,"cogs",60549866,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"481",10461558,"aedegus",60549871,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","1","NO",0,0,0,0,1,NA
"482",10477223,"cogs",60549873,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"483",10477226,"cogs",60549887,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"484",10318744,"Ameliee",60549899,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""5"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""YES""), filters = list()))",1,1,"ELEPHANT","5","YES",0,0,1,0,0,NA
"485",10319672,"cogs",60549900,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"486",10462046,"aedegus",60549905,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"IMPALA","2","NO",0,0,0,0,1,NA
"487",10436081,"cogs",60549910,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"488",10319941,"Ameliee",60549914,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING"", ""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","1","NO",1,0,1,0,0,NA
"489",10433017,"Ameliee",60549920,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"490",10465756,"aedegus",60549934,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"IMPALA","1","NO",1,0,0,0,0,NA
"491",10435387,"Ameliee",60549942,307.77,1,"T3",NA,"list(list(choice = ""BABOON"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"BABOON","1","NO",0,0,0,0,1,NA
"492",10455093,"cogs",60549943,307.77,1,"T3",NA,"list(list(choice = ""GAZELLE"", answers = list(HOWMANY = ""4"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"GAZELLE","4","NO",0,0,0,0,1,NA
"493",10457508,"cogs",60549959,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ELEPHANT","1","NO",0,0,0,0,1,NA
"494",10478203,"aedegus",60549960,307.77,1,"T3",NA,"list(list(choice = ""LIVESTOCK"", answers = list(HOWMANY = ""4"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"LIVESTOCK","4","NO",0,0,1,0,0,NA
"495",10460859,"Ameliee",60549969,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"496",10464178,"Ameliee",60549991,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"IMPALA","1","NO",0,0,0,0,1,NA
"497",10460890,"cogs",60549998,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"IMPALA","1","NO",0,0,1,0,0,NA
"498",10478268,"aedegus",60550019,307.77,1,"T3",NA,"list(list(choice = ""HUMAN"", answers = list(WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"HUMAN",NA,"NO",0,0,0,0,1,NA
"499",10436981,"aedegus",60550031,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"500",10437007,"aedegus",60550037,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"501",10465188,"Ameliee",60550046,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"IMPALA","1","NO",0,0,0,0,1,NA
"502",10461609,"cogs",60550051,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"", ""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"IMPALA","2","NO",1,0,0,0,1,NA
"503",10455293,"aedegus",60550063,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ELEPHANT","1","NO",0,0,0,0,1,NA
"504",10465478,"Ameliee",60550077,307.77,1,"T3",NA,"list(list(choice = ""LIVESTOCK"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""EATING"", ""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"LIVESTOCK","2","NO",1,0,0,0,1,NA
"505",10455057,"pixiejenni",60550092,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"ELEPHANT","1",NA,0,0,1,0,0,NA
"506",10465927,"Ameliee",60550094,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"IMPALA","2","NO",0,0,0,0,1,NA
"507",10476308,"Ameliee",60550110,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"IMPALA","1","NO",0,0,0,0,1,NA
"508",10320057,"Ameliee",60550129,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""4"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"", ""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","4","NO",1,0,0,0,1,NA
"509",10432246,"Ameliee",60550133,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"510",10456004,"aedegus",60550142,307.77,1,"T3",NA,"list(list(choice = ""ELAND"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ELAND","1","NO",1,0,0,0,0,NA
"511",10432378,"Ameliee",60550143,307.77,1,"T3",NA,"list(list(choice = ""BUFFALO"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"BUFFALO","1","NO",0,0,0,0,1,NA
"512",10435053,"Ameliee",60550150,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"513",10456633,"aedegus",60550164,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","1","NO",1,0,0,0,0,NA
"514",10454267,"Ameliee",60550166,307.77,1,"T3",NA,"list(list(choice = ""LIVESTOCK"", answers = list(HOWMANY = ""1150"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"LIVESTOCK","1150","NO",0,0,1,0,0,NA
"515",10456847,"pixiejenni",60550171,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","1","NO",0,0,0,0,1,NA
"516",10457451,"Ameliee",60550174,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"517",10461970,"cogs",60550182,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ELEPHANT","2","NO",0,0,0,0,1,NA
"518",10457279,"pixiejenni",60550185,307.77,1,"T3",NA,"list(list(choice = ""LIVESTOCK"", answers = list(HOWMANY = ""1150"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"LIVESTOCK","1150",NA,0,0,1,0,0,NA
"519",10458837,"Ameliee",60550189,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"520",10462857,"cogs",60550194,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"521",10460713,"Ameliee",60550196,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"522",10477224,"cogs",60550199,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"523",10458851,"aedegus",60550202,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","2","NO",0,0,1,0,0,NA
"524",10477651,"cogs",60550207,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"525",10463451,"Ameliee",60550208,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","1","NO",0,0,0,0,1,NA
"526",10457738,"pixiejenni",60550210,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"IMPALA","1",NA,0,0,1,0,0,NA
"527",10320216,"cogs",60550214,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"528",10460708,"aedegus",60550217,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"529",10434427,"cogs",60550220,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"530",10464234,"Ameliee",60550227,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"531",10465858,"pixiejenni",60550228,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"IMPALA","1",NA,0,0,1,0,0,NA
"532",10464003,"aedegus",60550229,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"533",10464572,"aedegus",60550232,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"534",10476432,"pixiejenni",60550233,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"535",10476862,"pixiejenni",60550246,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"536",10477221,"pixiejenni",60550260,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"537",10477777,"pixiejenni",60550265,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"538",10431177,"Ameliee",60550274,307.77,1,"T3",NA,"list(list(choice = ""BUSHPIG"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list(TAIL = ""TUFTED"")))",1,1,"BUSHPIG","1","NO",0,0,0,0,1,NA
"539",10431181,"pixiejenni",60550276,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"ELEPHANT","1",NA,0,0,1,0,0,NA
"540",10464620,"aedegus",60550279,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","2","NO",0,0,0,0,1,NA
"541",10432937,"Ameliee",60550280,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"542",10435729,"Ameliee",60550287,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"543",10431546,"pixiejenni",60550288,307.77,1,"T3",NA,"list(list(choice = ""WARTHOG"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"WARTHOG","1",NA,0,0,1,0,0,NA
"544",10458467,"Ameliee",60550295,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"545",10459538,"Ameliee",60550298,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"546",10461672,"Ameliee",60550316,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"IMPALA","2","NO",1,0,0,0,0,NA
"547",10462205,"Ameliee",60550335,307.77,1,"T3",NA,"list(list(choice = ""GIRAFFE"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"GIRAFFE","2","NO",1,0,0,0,0,NA
"548",10463654,"Ameliee",60550355,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ELEPHANT","1","NO",0,0,0,0,1,NA
"549",10477161,"Ameliee",60550361,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"550",10477217,"Ameliee",60550364,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"551",10432638,"Ameliee",60550369,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"552",10434682,"Ameliee",60550373,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"553",10457830,"Ameliee",60550403,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""3"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"", ""MOVING""), ARETHEREANYYOUNGPRESENT = ""YES""), filters = list()))",1,1,"ZEBRA","3","YES",0,0,1,0,1,NA
"554",10459789,"Ameliee",60550410,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"555",10434637,"pixiejenni",60550428,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"556",10435307,"pixiejenni",60550437,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"557",10461234,"Ameliee",60550445,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""6"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()), list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",2,1,"IMPALA","6","NO",1,0,0,0,0,NA
"558",10461234,"Ameliee",60550445,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""6"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()), list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",2,2,"ZEBRA","1","NO",1,0,0,0,0,NA
"559",10434574,"cogs",60550450,307.77,1,"T3",NA,"list(list(choice = ""ORYX"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ORYX","1","NO",1,0,0,0,0,NA
"560",10461779,"Ameliee",60550451,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"561",10462881,"Ameliee",60550457,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"562",10477365,"Ameliee",60550463,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"563",10477706,"Ameliee",60550470,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"564",10435063,"cogs",60550472,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"565",10435234,"cogs",60550476,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"566",10435562,"cogs",60550484,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"567",10478415,"Ameliee",60550486,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""4"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""YES""), filters = list()))",1,1,"ELEPHANT","4","YES",0,0,1,0,0,NA
"568",10458901,"cogs",60550496,307.77,1,"T3",NA,"list(list(choice = ""GAZELLE"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"GAZELLE","2","NO",0,0,0,0,1,NA
"569",10462732,"cogs",60550503,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"570",10455559,"pixiejenni",60550512,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"571",10464047,"cogs",60550513,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"572",10477662,"cogs",60550520,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"573",10319072,"cogs",60550534,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"")), filters = list()))",1,1,"ELEPHANT","1",NA,0,0,0,0,1,NA
"574",10319807,"cogs",60550547,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"ZEBRA","1",NA,0,0,1,0,0,NA
"575",10434687,"cogs",60550551,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"576",10436898,"cogs",60550556,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"577",10457743,"cogs",60550576,307.77,1,"T3",NA,"list(list(choice = ""GAZELLE"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"GAZELLE","1",NA,0,0,1,0,0,NA
"578",10461047,"cogs",60550585,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"579",10461413,"cogs",60550591,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"580",10435421,"Ameliee",60550593,307.77,1,"T3",NA,"list(list(choice = ""BABOON"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list(TAIL = ""LONG"")))",1,1,"BABOON","1","NO",0,0,0,0,1,NA
"581",10463882,"cogs",60550603,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"582",10436767,"Ameliee",60550607,307.77,1,"T3",NA,"list(list(choice = ""BABOON"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"BABOON","1","NO",0,0,0,0,1,NA
"583",10455945,"pixiejenni",60550611,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"584",10458460,"Ameliee",60550617,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","1","NO",0,0,0,0,1,NA
"585",10464857,"cogs",60550625,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""6"", WHATBEHAVIORSDOYOUSEE = list(""EATING"")), filters = list()))",1,1,"ZEBRA","6",NA,1,0,0,0,0,NA
"586",10459109,"pixiejenni",60550631,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"587",10477408,"cogs",60550633,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"588",10460589,"pixiejenni",60550635,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"589",10435106,"cogs",60550641,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"590",10455767,"cogs",60550646,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"591",10462000,"pixiejenni",60550651,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING"")), filters = list()))",1,1,"ELEPHANT","1",NA,1,0,0,0,0,NA
"592",10455901,"cogs",60550657,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"ELEPHANT","1",NA,0,0,1,0,0,NA
"593",10476255,"pixiejenni",60550661,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"")), filters = list()))",1,1,"ZEBRA","1",NA,0,0,0,0,1,NA
"594",10457298,"cogs",60550664,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"595",10319345,"pixiejenni",60550666,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"596",10431912,"pixiejenni",60550671,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"597",10457826,"cogs",60550673,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"598",10434466,"pixiejenni",60550677,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"599",10434929,"pixiejenni",60550680,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"600",10460028,"cogs",60550683,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"601",10454129,"pixiejenni",60550692,307.77,1,"T3",NA,"list(list(choice = ""GIRAFFE"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"GIRAFFE","1",NA,0,0,1,0,0,NA
"602",10461044,"pixiejenni",60550700,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"603",10462191,"cogs",60550705,307.77,1,"T3",NA,"list(list(choice = ""GIRAFFE"", answers = list(HOWMANY = ""3"", WHATBEHAVIORSDOYOUSEE = list(""EATING"")), filters = list()))",1,1,"GIRAFFE","3",NA,1,0,0,0,0,NA
"604",10461087,"pixiejenni",60550707,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"605",10461145,"pixiejenni",60550716,307.77,1,"T3",NA,"list(list(choice = ""DIKDIK"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""MOVING"")), filters = list()))",1,1,"DIKDIK","2",NA,0,0,1,0,0,NA
